Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
DWA US,DreamWorks Animation LLC,933.8,33.7,-5.9,2.7,57.6299,28,38.3928566,1613.64,10/27/04,26153C103,0.6,,"23.00
 - 25.00
",Priced Above Range,Entertainment,"Consumer, Cyclical",Motion Pictures&Services,
MFIC US,MidCap Financial Investment Co,930,8.5,32.7,3.4,0,15,0,0,4/6/04,03761U502,-0.1,2.73E+07, ,,Investment Companies,Financial,Investment Companies,29.1104
PA US,Intelsat Holding Corp,900,4.1,8.4,1.9,122.581,18,-3.611111164,2206.46,3/17/05,69831Y105,3.6,,"19.00
 - 21.00
",Priced Below Range,Telecommunications,Communications,Satellite Telecom,
LAZ US,Lazard Inc,854.58,21,8.9,5.9,37.5,25,-4,937.5,5/5/05,52110M109,7.9,8.95E+07,"25.00
 - 27.00
",Priced Within Range,Diversified Finan Serv,Financial,Finance-Invest Bnkr/Brkr,79.3381
PFN US,PIMCO Income Strategy Fund II,826,,,,0,20,0.05000000075,0,10/27/04,72201J104,,1.54E+07,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,16.5768
UTF US,Cohen & Steers Infrastructure Fund Inc,825,,,,0,20,0.05000000075,0,3/26/04,19248A109,,2.27E+07,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,23.9234
CE US,Celanese Corp,800,-6,-14.8,-6.1,158.675,16,0,2538.8,1/21/05,150870103,8.8,1.37E+08,"19.00
 - 21.00
",Priced Below Range,Chemicals,Basic Materials,Chemicals-Diversified,122.685
LVS US,Las Vegas Sands Corp,794.048,8.9,12.8,6.8,350.589,29,60.55172348,10167.1,12/15/04,517834107,4.3,4.43E+08,"24.00
 - 26.00
",Priced Above Range,Lodging,"Consumer, Cyclical",Casino Hotels,62.7492
MERI US,Merisant Worldwide Inc,775,,,,0,0,,0, ,N.A.,,, ,,Food,"Consumer, Non-cyclical",Sugar,
NLC US,Nalco Holding Co,766.666,,,5.7,141.663,15,8,2124.95,11/11/04,62985Q101,,,"17.00
 - 19.00
",Priced Below Range,Environmental Control,Industrial,Water Treatment Systems,
EOI US,Eaton Vance Enhanced Equity Income Fund,750,,,,0,20,0,0,10/27/04,278274105,,9.41E+06,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,23.0342
KYN US,Kayne Anderson Energy Infrastr,750,,,,0,25,0,0,9/28/04,486606106,,5.14E+07, ,,Closed-end Funds,Financial,Closed-end Funds,30.4053
BXMX US,Nuveen S&P 500 Buy-Write Income Fund,747.8,,,,0,20,0.3000000119,0,10/27/04,6706ER101,,3.34E+07, ,,Closed-end Funds,Financial,Closed-end Funds,32.0432
1941204D US,MSR Hotels & Resorts Inc,735,,,,200.921,0,,0, ,12617M101,,,"19.00
 - 21.00
",,Lodging,"Consumer, Cyclical",Hotels&Motels,
WEX US,WEX Inc,720,3.1,11.7,2.2,40.269,18,-5,724.84,2/16/05,96208T104,11.8,4.57E+07,"19.00
 - 21.00
",Priced Below Range,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,133.487
EFT US,Eaton Vance Floating-Rate Income Trust,680,,,,0,20,0,0,6/25/04,278279104,,8.01E+06,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,30.1394
2322579D US,Worldspan Technologies Inc,677.25,,,,65.8408,0,,0, ,98158W103,,,"19.00
 - 21.00
",,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
ISGTQ US,InSight Health Services Holdings Corp,675,,,-16,0,0,,0, ,45776K102,,, ,,Healthcare-Services,"Consumer, Non-cyclical",MRI/Medical Diag Imaging,
BLR US,Blackridge Investment Corp,650,,,,26,0,,0, ,09249M103,,,"25.00
 - 25.00
",,Private Equity,Financial,Private Equity,
ANRZQ US,Alpha Natural Resources Inc,644.575,59.4,12.7,-6.6,62.2126,19,19.42105293,1182.04,2/15/05,02076X102,9.4,,"16.00
 - 18.00
",Priced Above Range,Coal,Energy,Coal,
JHTXQ US,Jackson Hewitt Tax Service Inc,637.5,,,3.8,37.603,17,1.470588207,639.25,6/22/04,468202106,,,"18.00
 - 20.00
",Priced Below Range,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,
JFR US,Nuveen Floating Rate Income Fund/Closed-end Fund,627,,,,0,15,0.2666666806,0,3/26/04,67072T108,,4.48E+07,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,27.8266
KDCR US,KinderCare Learning Centers LLC,625,2.5,1.7,2.7,0,0,,0, ,494521305,4.7,, ,,Commercial Services,"Consumer, Non-cyclical",Schools-Day Care,
KCI US,Kinetic Concepts Inc,621,,,,64.8135,30,34.66666794,1944.41,2/24/04,49460W208,,5401,"27.00
 - 29.00
",Priced Above Range,Healthcare-Products,"Consumer, Non-cyclical",Hospital Beds/Equipment,0.00739184
MIC US,AMF Hawaii Investments LLC,615.25,-72.1,1137.3,156.5,23.4001,25,11.19999981,585,12/16/04,55608B105,-3.2,2.55E+07,"25.00
 - 25.00
",Priced Within Range,Investment Companies,Financial,Investment Companies,28.6848
28323Z US,Dresser LLC,575,19.9,-3.2,-6,0,0,,0, ,N.A.,,, ,,Electronics,Industrial,Instruments-Controls,
DLB US,Dolby Laboratories Inc,569.25,-2,20.5,8.6,31.625,18,35,569.25,2/16/05,25659T107,3.4,5.90E+07,"16.00
 - 18.00
",Priced Within Range,Home Furnishings,"Consumer, Cyclical",Audio/Video Products,96.4202
375625Z US,Buffets Holdings LLC,550,,,,0,0,,0, ,N.A.,,, ,,Retail,"Consumer, Cyclical",Retail-Restaurants,
8230905Q US,Alpha Natural Resource Inc/Old,530.682,47.6,2.3,2.6,44.3924,22,-1.136363626,976.63,12/9/04,35039W100,3.9,,"19.00
 - 21.00
",Priced Above Range,Coal,Energy,Coal,
TMUS US,T-Mobile US Inc,528,3.6,13.9,5.4,97.1069,0,,0, ,872590104,22.1,4.38E+08,"20.00
 - 22.00
",,Telecommunications,Communications,Cellular Telecom,38.3335
PBH US,Prestige Consumer Healthcare Inc,515.2,-0.2,18.6,6.4,50,16,10.9375,800,2/10/05,74112D101,5,5.49E+07,"14.00
 - 16.00
",Priced Within Range,Cosmetics/Personal Care,"Consumer, Non-cyclical",Cosmetics&Toiletries,110.829
WINMQ US,Windstream Holdings Inc,506.719,-10.4,-61.7,-5.6,70.8333,15,2.066666603,1062.5,2/9/05,97382A309,12.5,2.07E+06,"16.00
 - 18.00
",Priced Below Range,Telecommunications,Communications,Telephone-Integrated,4.82221
UAPH US,UAP Holding Corp,504.85,19.5,2.3,4.7,50.3733,16,2,805.97,11/23/04,903441103,-0.3,1800,"15.00
 - 17.00
",Priced Within Range,Chemicals,Basic Materials,Agricultural Chemicals,0.00339971
FCT US,First Trust Senior Floating Rate Income Fund II,504.5,,,,0,20,0.05000000075,0,5/26/04,33733U108,,1.95E+07,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,75.1304
GICO US,Gleacher Investment Corp,500,,,,0,0,,0, ,N.A.,,, ,,Investment Companies,Financial,Investment Companies,
330797Z US,THL Investment Capital Corp,500,,,,0,0,,0, ,N.A.,,, ,,Investment Companies,Financial,Investment Companies,
683279Z US,Fidelity National Information Services Inc/Old,500,,,,0,0,,0, ,N.A.,,, ,,Software,Technology,Data Processing/Mgmt,
CRLL US,Carrols Corp,475,,,,0,0,,0, ,145744108,,, ,,Retail,"Consumer, Cyclical",Retail-Restaurants,
TAST US,Carrols Restaurant Group Inc,475,8.4,1.8,2.3,0,0,,0, ,14574X104,2.7,9.97E+06, ,,Retail,"Consumer, Cyclical",Retail-Restaurants,18.9506
BGT US,BlackRock Floating Rate Income Trust,469.5,,,,0,20,0,0,8/26/04,91941104,,7.45E+06,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,27.6506
1993649D US,BioMed Realty Trust Inc,465.75,5.8,28.7,3.3,27.3333,15,6,410,8/6/04,09063H107,1.5,, ,,REITS,Financial,REITS-Diversified,
FRCMQ US,FairPoint Communications Inc/Old,462.5,-11.6,-21.4,-10,34.9254,18.5,-2.432432413,646.12,2/4/05,305560104,1.6,234,"18.00
 - 20.00
",Priced Within Range,Telecommunications,Communications,Telecom Services,0.000260104
CBRE US,CBRE Group Inc,460.357,11.9,2.7,4.1,68.614,19,-3.421052694,1303.67,6/10/04,12504L109,5.5,3.17E+08,"20.00
 - 22.00
",Priced Below Range,Real Estate,Financial,Real Estate Mgmnt/Servic,105.754
747727Z US,Orchard First Source Inc,460,,,,0,0,,0, ,685622102,,, ,,Private Equity,Financial,Private Equity,
CUBE US,CubeSmart,460,1.5,36.6,6.2,37.3452,16,4.5625,597.52,10/22/04,229663109,2.7,2.37E+08,"17.00
 - 19.00
",Priced Below Range,REITS,Financial,REITS-Storage,103.54
PHD US,Pioneer Floating Rate Fund Inc,451,,,,0,20,0,0,12/23/04,72369J102,,3.58E+06, ,,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,28.9693
JRO US,Nuveen Floating Rate Income Opportunity Fund,425.297,,,,0,15,0,0,7/28/04,6706EN100,,2.65E+06,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,6.54774
IWA US,Iowa Telecommunications Services Inc,417.58,2.9,4.1,1.1,30.8642,19,9.473684311,586.42,11/18/04,462594201,2.8,,"18.00
 - 20.00
",Priced Within Range,Telecommunications,Communications,Telecom Services,
CLMS US,Calamos Asset Management Inc,414,-8,1.4,0.1,18,18,10.66666698,324,10/28/04,12811R104,2.4,,"15.50
 - 17.50
",Priced Above Range,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,
SHO US,Sunstone Hotel Investors Inc,412.505,-8.1,4.7,1.3,38.2182,17,0,649.71,10/21/04,867892101,0.8,2.20E+08,"18.00
 - 20.00
",Priced Below Range,REITS,Financial,REITS-Hotels,109.178
FFA US,First Trust Enhanced Equity Income Fund,395.5,,,,0,20,0,0,8/27/04,337318109,,6.28E+06,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,31.398
SAX US,Saxon Capital Inc,386.75,,,0.3,49.853,22.75,0.08791209012,1134.16,9/21/04,80556T106,,,"21.00
 - 23.00
",Priced Within Range,REITS,Financial,REITS-Mortgage,
ECRO US,ECC Capital Corp,386.03,,,-7.9,97.4525,6.75,0,657.8,2/15/05,26826M108,,1.20E+06,"6.75
 - 7.25
",Priced Within Range,REITS,Financial,REITS-Mortgage,1.23618
BDT US,BlackRock Strategic Equity Dividend Trust,382.5,,,,0,15,0,0,3/26/04,09249Y107,,,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,
EVG US,Eaton Vance Short Duration Diversified Income Fund,377,,,,0,20,0,0,2/23/05,27828V104,,5.09E+06,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,37.8717
EYCA US,Visionworks of America Inc,375,,,,0,0,,0, ,302294103,,, ,,Retail,"Consumer, Cyclical",Retail-Vision Serv Cntr,
346569Z US,Transcore Holdings Inc,375,,,,0,0,,0, ,N.A.,,, ,,Commercial Services,"Consumer, Non-cyclical",Traffic Management Sys,
BBG US,HighPoint Operating Corp,373.75,,,,41.372,25,16.20000076,1034.3,12/9/04,06846N104,,,"20.00
 - 23.00
",Priced Above Range,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
AEA US,Advance America Cash Advance Centers Inc,370.875,,,14.7,84.0267,15,36.66666794,1260.4,12/15/04,00739W107,,,"13.00
 - 15.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,
GCS US,DWS Enhanced Commodity Strategy Fund Inc,366.975,,,,0,15,0.3333333433,0,9/24/04,23338Y100,,,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,
2102955D US,GMH Communities Trust,364.212,,,2.2,28.5924,12,0,343.11,10/28/04,36188G102,,,"13.00
 - 15.00
",Priced Below Range,REITS,Financial,REITS-Apartments,
HSA US,Helios Strategic Income Fund Inc,362.25,,,,0,15,5,0,3/19/04,42328A203,,,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,
GPM US,Guggenheim Enhanced Equity Income Fund,360,,,,0,20,0.05000000075,0,8/26/05,40167B100,,,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,
HAV US,Helios Advantage Income Fund Inc,360,,,,0,15,1.666666627,0,11/9/04,42327W206,,,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,
1719848D US,Education Realty Trust Inc,349.6,14.5,14.3,4.2,19.174,16,2.8125,306.78,1/26/05,28140H203,2,,"16.00
 - 18.00
",Priced Within Range,REITS,Financial,REITS-Apartments,
343226Z US,Simmons Co,345,,,-42.4,0,0,,0, ,N.A.,,, ,,Home Furnishings,"Consumer, Cyclical",Home Furnishings,
8139115Q US,GNC Corp,345,,,4.3,0,0,,0, ,3.63E+108,,, ,,Retail,"Consumer, Cyclical",Retail-Vitamins/Nutr Sup,
542265Q US,Noveon International Inc,345,,-3.2,,0,0,,0, ,670014109,,, ,,Chemicals,Basic Materials,Coatings/Paint,
MDX US,Medex Holdings Corp,345,,,,0,0,,0, ,N.A.,,, ,,Healthcare-Products,"Consumer, Non-cyclical",Disposable Medical Prod,
ETO US,Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund,343.25,,,,0,20,0,0,4/28/04,27828U106,,3.71E+06,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,22.6416
1488164D US,Aames Investment Corp,342.125,36.2,-1.6,0.2,56.07,8.5,9.411765099,476.6,11/2/04,00253G108,-7.2,,"9.00
 - 11.00
",Priced Below Range,REITS,Financial,REITS-Mortgage,
DPZ US,Domino's Pizza Inc,339.107,5,12.4,34.2,68.6536,14,-3.571428537,961.15,7/12/04,25754A201,18,3.98E+07,"15.00
 - 17.00
",Priced Below Range,Retail,"Consumer, Cyclical",Retail-Restaurants,116.058
0816864D US,S&P 500 Covered Call Fund Inc,336,,,,0,20,0,0,3/28/05,78381P109,,1.28E+06,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,7.20851
ALH US,Alliance Laundry Holdings Inc,330.041,30.4,4,,23.4175,0,,0, ,01862N203,,,"14.00
 - 16.00
",,Home Furnishings,"Consumer, Cyclical",Appliances,
FMO US,Fiduciary/Claymore Energy Infrastructure Fund,330,,,,0,20,0,0,12/23/04,31647Q205,,1.57E+06, ,,Closed-end Funds,Financial,Closed-end Funds,22.156
FAM US,First Trust/abrdn Global Oppor,330,,,,0,20,0.05000000075,0,11/24/04,337319107,,327901,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,3.2327
0000708D US,Spirit Finance Corp/Old,330,128.2,27.7,2.1,63.5068,11,12.72727299,698.57,12/16/04,848568309,1.1,,"10.50
 - 12.50
",Priced Within Range,REITS,Financial,REITS-Diversified,
PPO US,Polypore International LP,320,3.4,5.1,3.6,73.8515,0,,0, ,73179V103,2.5,,"14.00
 - 16.00
",,Miscellaneous Manufactur,Industrial,Filtration/Separat Prod,
VIAS US,Viasystems Group Inc,316.25,2.8,-1.3,-1.3,0,0,,0, ,92553H803,1.8,, ,,Electronics,Industrial,Electronic Compo-Misc,
RWF US,Cohen & Steers Worldwide Realty Income Fund Inc,300,,,,0,20,0,0,3/29/05,19248J100,,,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,
9881625Q US,B&G Foods Inc,300,-6.3,-13,-7.7,30.1791,15,0,452.69,10/8/04,05508R205,1.6,,"15.00
 - 15.00
",Priced Within Range,Food,"Consumer, Non-cyclical",Food-Misc/Diversified,
ATP CN,Atlantic Power Corp,296.277,-3.4,27,6,0,10,-0.1000000015,0, ,04878Q863,1.1,2.50E+07, ,,Electric,Utilities,Electric-Generation,27.894
HMBNQ US,HomeBanc Corp/GA,290.625,46.6,-1.4,-0.5,41.0011,7.5,8.666666985,307.51,7/14/04,43738R109,0.2,6875,"8.00
 - 9.00
",Priced Below Range,REITS,Financial,REITS-Mortgage,0.0133634
EXR US,Extra Space Storage Inc,290.375,27.2,26.2,3,28.1399,12.5,0,351.75,8/12/04,30225T102,8.9,2.29E+08,"13.00
 - 15.00
",Priced Below Range,REITS,Financial,REITS-Storage,107.895
BEE US,Strategic Hotels & Resorts Inc,283.36,26,31.6,1.4,26.2541,14,2.5,367.56,6/24/04,86272T106,0.7,,"15.00
 - 17.00
",Priced Below Range,REITS,Financial,REITS-Hotels,
SVR US,Syniverse Holdings LLC/DE,281.92,-20.6,-24.7,-1.2,67.6672,16,0,1082.68,2/9/05,87163F106,0.2,,"20.00
 - 22.00
",Priced Below Range,Telecommunications,Communications,Cellular Telecom,
MCN US,XAI Madison Equity Premium Inc,276.064,,,,0,15,0,0,7/28/04,557437100,,3.84E+06,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,18.2008
1922908D US,Great Wolf Resorts Inc,273.7,,,-1,28.171,17,23.52941132,478.91,12/15/04,391523107,,,"15.00
 - 17.00
",Priced Within Range,Entertainment,"Consumer, Cyclical",Resorts/Theme Parks,
LCM US,Advent/Claymore Enhanced Growth & Income Fund,265,,,,0,20,0,0,1/27/05,7.65E+106,,473184,"20.00
 - 20.00
",Priced Within Range,Asset Allocation Fund,Funds,Unclassified,5.15336
OHAI US,OHA Investment Corp,261,-17.5,-121,-7.1,0,15,0,0,11/10/04,67091U102,-0.1,,"15.00
 - 15.00
",Priced Within Range,Investment Companies,Financial,Investment Companies,
DRY US,Coinmach Service LLC,257.953,,,-0.4,21.0526,13.64,-2.52E-06,287.16,11/19/04,19259W107,,,"13.64
 - 15.75
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
DLR US,Digital Realty Trust Inc,257.056,1.4,10.8,1.3,20,12,0,240,10/29/04,253868103,6.9,3.51E+08,"14.00
 - 16.00
",Priced Below Range,REITS,Financial,REITS-Diversified,104.272
CII US,BlackRock Enhanced Large Cap C,256.5,,,,0,20,0,0,4/28/04,09256A109,,1.04E+07,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,25.4525
DVM US,Cohen & Steers Dividend Majors Fund Inc,256,,,,0,20,0.05000000075,0,1/26/05,19248G106,,,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,
842799Q US,Gores Investment Corp,250,,,,0,0,,0, ,382868107,,, ,,Private Equity,Financial,Venture Capital,
1713589D US,Memec Inc,250,11.7,-4.8,,0,0,,0, ,58600Q104,,, ,,Electronics,Industrial,Electronic Parts Distrib,
1440013D US,Cogent Inc,248.4,3.1,25,3,78,12,49.83333206,936,9/24/04,19239Y108,0.6,,"10.00
 - 12.00
",Priced Within Range,Electronics,Industrial,Identification Sys/Dev,
BFIN US,BankFinancial Corp,244.66,5.3,7.5,0.2,0,10,36,0,6/24/05,06643P104,0.6,7.79E+06,"10.00
 - 10.00
",Priced Within Range,Savings&Loans,Financial,S&L/Thrifts-Central US,62.487
WTI US,W&T Offshore Inc,240.451,-9.9,-16.4,-7.8,65.9692,19,-2.631578922,1253.41,1/28/05,92922P106,0.4,5.52E+07,"16.50
 - 18.50
",Priced Above Range,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,37.3516
8163124Q US,Evercore Investment Corp,240,,,,16.0018,0,,0,8/23/04,29976K104,,,"15.00
 - 15.00
",,Investment Companies,Financial,Investment Companies,
DVF US,BlackRock Diversified Income Strategies Fund Inc,239,,,,0,20,0,0,1/26/05,09255W102,,, ,,Closed-end Funds,Financial,Closed-end Funds,
KRG US,Kite Realty Group Trust,237.9,2.2,0.4,0.0580086,17.1483,13,0,222.93,8/11/04,49803T300,1.9,2.21E+08,"14.00
 - 16.00
",Priced Below Range,REITS,Financial,REITS-Shopping Centers,100.387
CNSL US,Consolidated Communications Holdings Inc,234.227,-6.8,-22.5,-5,29.6875,13,6.076922894,385.94,7/22/05,209034107,1,5.34E+07,"15.00
 - 15.00
",Priced Below Range,Telecommunications,Communications,Telecom Services,45.095
HLF US,Herbalife Ltd,233.45,-1.3,5,9.1,65.9443,14,5.142857075,923.22,12/16/04,N.A.,2.8,1.13E+08,"14.50
 - 16.50
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Vitamins&Nutrition Prod,111.894
TYW US,TS&W/Claymore Tax-Advantaged Balanced Fund,231,,,,0,15,0,0,4/28/04,87280R108,,,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,
ERH US,Allspring Utilities and High I,230,,,,0,20,0,0,4/29/04,9.50E+113,,1.66E+06,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,18.763
TRS US,TriMas Corp,230,3.5,2.6,1.8,0,0,,0, ,896215209,1.5,4.65E+07, ,,Packaging&Containers,Industrial,Containers-Paper/Plastic,114.137
OXPS US,OptionsXpress Holdings Inc,227.7,,,3,61.4943,16.5,23.03030396,1014.66,1/27/05,684010101,,,"14.50
 - 16.50
",Priced Within Range,Diversified Finan Serv,Financial,Finance-Invest Bnkr/Brkr,
2672951Q US,Capital Lodging,225,-4.8,10.9,,23.301,0,,0, ,140291105,,,"10.00
 - 10.00
",,REITS,Financial,REITS-Hotels,
BUCY US,Bucyrus International Inc,222.525,37.6,8.6,7,11.366,18,25,204.59,7/23/04,118759109,5.7,,"16.00
 - 18.00
",Priced Within Range,Machinery-Constr&Mining,Industrial,Machinery-Constr&Mining,
ACC US,American Campus Communities Inc,220.763,8.2,3.7,0.9,12.1,17.5,0,211.75,8/12/04,24835100,2.4,15626,"19.00
 - 21.00
",Priced Below Range,REITS,Financial,REITS-Apartments,0.0112028
9876547D US,Kearny Financial Corp,218.213,-0.6,12.4,0.3,0,10,13.89999962,0,2/24/05,487169104,0.4,,"10.00
 - 10.00
",Priced Within Range,Savings&Loans,Financial,S&L/Thrifts-Eastern US,
IBI US,Interline Brands Inc,215.625,4.8,-2.8,-0.1,31.75,15,15.33333302,476.25,12/16/04,458743101,22.6,,"15.00
 - 17.00
",Priced Within Range,Distribution/Wholesale,"Consumer, Cyclical",Distribution/Wholesale,
1508335D US,Life Time Inc,210.622,7,8.8,4.3,34.6941,18.5,13.51351357,641.84,6/30/04,53217R207,6.7,,"17.00
 - 19.00
",Priced Within Range,Leisure Time,"Consumer, Cyclical",Recreational Centers,
ISE US,International Securities Exchange Holdings Inc,208.021,31.5,26.2,16.9,36.139,18,68.8888855,650.5,3/9/05,46031W204,1.9,,"16.00
 - 18.00
",Priced Within Range,Diversified Finan Serv,Financial,Finance-Other Services,
KMA US,KMG America Corp,206.483,,,-0.8,19.2366,9.5,13.68421078,182.75,12/15/04,482563103,,,"9.00
 - 11.00
",Priced Within Range,Insurance,Financial,Life/Health Insurance,
JOR US,Earle M Jorgensen Co,202.4,,,7.3,51.1571,10,-10,511.571,4/15/05,480829100,,,"11.00
 - 13.00
",Priced Below Range,Metal Fabricate/Hardware,Industrial,Metal Products-Distrib,
BECN US,Beacon Roofing Supply Inc,201.825,7,3.7,5.5,26.3591,13,23,342.67,9/23/04,73685109,6.7,6.35E+07,"12.00
 - 14.00
",Priced Within Range,Retail,"Consumer, Cyclical",Retail-Building Products,103.077
325158Z US,Marathon Capital Finance Corp/fund,200,,,,0,0,,0, ,N.A.,,, ,,Debt Fund,Funds,Sector Fund-Debt,
PTCC US,Porticoes Capital Corp,200,,,,13.3334,0,,0, ,736417106,,,"15.00
 - 15.00
",,Investment Companies,Financial,Investment Companies,
0891107D US,FTD Group Inc,195.845,,,,29.0166,13,4.615384579,377.22,2/9/05,30267U108,,,"12.00
 - 14.00
",Priced Within Range,Internet,Communications,E-Commerce/Products,
RTWIQ US,RTW Retailwinds Inc,195.5,-7.4,-7.4,-17.5,52.4809,17,13.52941132,892.18,10/7/04,74980D100,-0.3,1.49E+06,"14.00
 - 16.00
",Priced Above Range,Retail,"Consumer, Cyclical",Retail-Apparel/Shoe,2.30939
ARC US,ARC Document Solutions Inc,195.459,-1.6,2.9,1.5,43.9087,13,5.769230843,570.81,2/4/05,00191G103,0.8,1.44E+06,"14.00
 - 16.00
",Priced Below Range,Commercial Services,"Consumer, Non-cyclical",Printing-Commercial,3.32235
WLK US,Westlake Corp,194.173,-3.2,4.9,2.8,63.27,14.5,1.034482718,917.42,8/11/04,960413102,10.2,3.69E+07,"16.00
 - 18.00
",Priced Below Range,Chemicals,Basic Materials,Chemicals-Diversified,28.6942
GLV US,Clough Global Dividend and Income Fund,193.4,,,,0,20,0,0,7/28/04,18913Y103,,3.45E+06,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,27.7639
